Date,Close,High,Low,Open,Volume
2011-05-09,8.966943740844727,9.052218335284312,8.921026892135005,9.052218335284312,16039800
2011-05-10,9.01941967010498,9.045657956849753,8.88822823638111,8.914466523125883,11120200
2011-05-11,8.855430603027344,9.058777803236605,8.842311146304754,8.966943482888855,12408500
2011-05-12,9.065335273742676,9.144050123194607,8.842309554177195,8.842309554177195,26161400
2011-05-13,8.914466857910156,9.07845631261617,8.881668841854928,9.065336855966029,12839300
2011-05-16,8.8357515335083,8.97350269329378,8.8357515335083,8.8751086502641,13765000
2011-05-17,8.78327751159668,8.921028711387391,8.711121733972329,8.829194369670159,21091500
2011-05-18,8.87510871887207,8.92758529199886,8.842310704275302,8.848870432308676,11029700
2011-05-19,8.822630882263184,8.881667174968806,8.763594589557563,8.875107447874846,8295100
2011-05-20,8.796394348144531,8.84887092418832,8.737358043702734,8.816072907768419,8234400
2011-05-23,8.606165885925293,8.698000199128929,8.586487327942399,8.671761913295045,14639200
2011-05-24,8.625844955444336,8.763596120633771,8.619285852774452,8.645524140164337,15758800
2011-05-25,8.638961791992188,8.697998077108068,8.57336578062567,8.599604060058292,11050400
2011-05-26,8.750476837158203,8.78327485109181,8.612725679093115,8.638963965125985,15105200
2011-05-27,8.697999000549316,8.816070957746506,8.665200991383989,8.763594393309978,10229900
2011-05-31,8.960381507873535,9.019417797182655,8.822630374675583,8.953821781156973,17418500
2011-06-01,8.973503112792969,9.045658247265148,8.921026537618634,9.006300503099338,17616700
2011-06-02,8.98661994934082,9.03909651286868,8.953821940743412,8.999739403007776,12586800
2011-06-03,8.947263717651367,9.039097400053581,8.914465705834843,8.966942274513263,9232000
2011-06-06,8.973503112792969,9.052217975554472,8.914466809329312,8.94070509691648,10591300
2011-06-07,9.104694366455078,9.216207242836115,9.039098336029726,9.045658064186282,14722000
2011-06-08,8.999741554260254,9.117813537636275,8.94726497818866,9.117813537636275,14932900
2011-06-09,8.894787788391113,9.006300035671488,8.737357445468637,8.999740933292705,14243900
2011-06-10,8.560246467590332,8.816069521138688,8.527448463769549,8.789831243196039,30974300
2011-06-13,8.520894050598145,8.586490099138306,8.50121548626421,8.560251804836298,13034200
2011-06-14,8.743917465209961,8.770155752310954,8.691440891007975,8.69800061917575,12413100
2011-06-15,8.606165885925293,8.75703649864769,8.599606158074302,8.665202185444054,18221700
2011-06-16,8.52745246887207,8.632405629936189,8.468416159380956,8.586488778363183,16911900
2011-06-17,8.343782424926758,8.599605536936872,8.310984413610836,8.593046435129715,18469400
2011-06-20,8.46185302734375,8.488091307057609,8.356899908488312,8.409376467916031,10737600
2011-06-21,8.704559326171875,8.711118428000063,8.534010167238266,8.553688723862901,13390400
2011-06-22,8.4749755859375,8.62584559319131,8.46841585721251,8.62584559319131,16821800
2011-06-23,8.42249870300293,8.455296719872845,8.199472938971677,8.317545549475314,18140700
2011-06-24,8.133875846862793,8.330663296906422,8.10763756189498,8.297865284304141,26052200
2011-06-27,8.219149589538574,8.26506705271778,8.087958178105117,8.127315914320151,27858400
2011-06-28,8.40937614440918,8.40937614440918,8.245386746113713,8.265065924319503,32005100
2011-06-29,8.442875862121582,8.545420649125546,8.381348729133661,8.518075329126898,16606000
2011-06-30,8.620621681213379,8.688985319603413,8.511240381360503,8.572767525518739,20957200
2011-07-01,8.82571029663086,8.832546789586262,8.606947737768786,8.606947737768786,17024900
2011-07-05,8.695817947387695,8.784690376993534,8.627454339394376,8.784690376993534,10336700
2011-07-06,8.565929412841797,8.64112953125533,8.477056960511886,8.634293038315219,20917400
2011-07-07,8.723166465759277,8.791529446910765,8.586439851492376,8.647966338939538,20138900
2011-07-08,8.627456665039062,8.64796549218001,8.436039423807888,8.641129651108933,13968700
2011-07-11,8.456548690795898,8.58643945736019,8.436039862588235,8.524912320773304,10239400
2011-07-12,8.367673873901367,8.429200993144772,8.285637932231397,8.415528662181632,16394900
2011-07-13,8.504401206970215,8.675309597119618,8.477055890624861,8.518074191124777,17094300
2011-07-14,8.306147575378418,8.497565443485826,8.265129926472385,8.483892459207965,17778000
2011-07-15,8.354004859924316,8.415532003597283,8.271968885681686,8.374513690493982,11521800
2011-07-18,8.299312591552734,8.32665791096626,8.22411247419266,8.299312591552734,14976100
2011-07-19,8.354004859924316,8.395022521063648,8.20360524783084,8.265132391503807,13348100
2011-07-20,8.52491283416748,8.572766986855239,8.449712706270793,8.518076340365248,8756200
2011-07-21,8.593276977539062,8.66847711559782,8.490732164504056,8.524913986170398,8316300
2011-07-22,8.873565673828125,8.873565673828125,8.613785425139376,8.613785425139376,16438500
2011-07-25,8.716328620910645,8.764182765495065,8.613783839097225,8.695819794940725,24419600
2011-07-26,8.818875312805176,8.921420768792748,8.75051232744409,8.757348821569387,16114900
2011-07-27,8.586440086364746,8.79152968739313,8.565930604690754,8.77102085768308,19118800
2011-07-28,8.415531158447266,8.688984378460507,8.395021677973345,8.54542127496258,27805500
2011-07-29,8.449710845947266,8.497565640063048,8.360838401976574,8.415529688389437,20581700
2011-08-01,8.565929412841797,8.675310692028193,8.4292028138588,8.613784211458732,20125100
2011-08-02,8.333495140075684,8.518076565838212,8.333495140075684,8.511240071855019,12811200
2011-08-03,8.31298542022705,8.374512555561726,8.148913493977172,8.29931308568817,19356500
2011-08-04,7.916478633880615,8.299313814024638,7.909642140029272,8.217277843700334,27060800
2011-08-05,7.902808666229248,7.991680505071525,7.6430276897099265,7.902808666229248,22109100
2011-08-08,7.478952884674072,7.7318979440942215,7.410589901341122,7.649861320952368,18751900
2011-08-09,7.861788272857666,7.875461261057511,7.431098924021962,7.567825546200607,21818200
2011-08-10,7.56782341003418,7.786586595733778,7.554151077657579,7.738731802506234,19386900
2011-08-11,7.875462055206299,7.991679206804324,7.663535280486076,7.663535280486076,17011900
2011-08-12,7.834443092346191,7.895970236447869,7.752407117531945,7.807097767408109,9037700
2011-08-15,7.978006362915039,8.012188182728393,7.895970386541382,7.943824543101686,5535100
2011-08-16,7.875462055206299,7.984843363979048,7.793425421662709,7.854952570838388,11531700
2011-08-17,7.868623733520508,7.923314375209092,7.759242450143341,7.889132561162758,10491600
2011-08-18,7.554152965545654,7.663534259749474,7.349062712931521,7.622515948441071,21118100
2011-08-19,7.478952884674072,7.670370802719804,7.451607560948103,7.478952884674073,11898100
2011-08-22,7.684043884277344,7.731898694414685,7.547317252379243,7.66353505248363,17618100
2011-08-23,8.094222068786621,8.128403879772597,7.766077596070609,7.766077596070609,16565700
2011-08-24,8.025857925415039,8.06687622632622,7.882294850171571,8.060039734180394,14453900
2011-08-25,7.759243011474609,8.060041562522658,7.73189768865206,7.991677929484322,17994600
2011-08-26,8.073714256286621,8.107895419598748,7.793423892594336,7.793423892594336,9421300
2011-08-29,8.292478561401367,8.292478561401367,8.135242439104875,8.155751923728788,8293300
2011-08-30,8.18309497833252,8.244622111186455,8.128404338454322,8.217276791247356,7907200
2011-08-31,8.18309497833252,8.258294445174077,8.128404338454322,8.251457952198338,10145300
2011-09-01,8.128406524658203,8.2446243286481,8.10789704021479,8.148915357137588,9095900
2011-09-02,7.9711689949035645,8.066877949498267,7.909641856375822,8.012187304576699,10719500
2011-09-06,7.875462055206299,7.895970887610182,7.731898924451058,7.786589578837432,12790800
2011-09-07,8.237788200378418,8.237788200378418,8.053206743958814,8.066879734196144,12396600
2011-09-08,8.20360279083252,8.2719664082083,8.101058016732622,8.12840333329018,16279000
2011-09-09,8.12156867980957,8.258295293551026,8.066878034312987,8.162586337950046,15057500
2011-09-12,8.162588119506836,8.196769943393665,7.998516147206934,8.039534466263941,12798200
2011-09-13,8.176257133483887,8.189929465210907,8.053202888121962,8.114730010802925,11612100
2011-09-14,8.080550193786621,8.15575031868021,7.936987089492569,8.08738668731584,18850400
2011-09-15,8.278801918029785,8.340329040820146,8.203602463488092,8.203602463488092,15916200
2011-09-16,8.483894348144531,8.552257980827429,8.381349551084103,8.442876690105928,15643200
2011-09-19,8.354004859924316,8.401859015241527,8.210441742008719,8.326659535176773,7858900
2011-09-20,8.285638809204102,8.401856568528263,8.278802317017085,8.36767475955696,10876500
2011-09-21,8.148914337158203,8.415531733874488,8.142077843199438,8.354004592173503,12460100
2011-09-22,7.875462055206299,7.957498036785861,7.786589578837432,7.875462055206299,24446200
2011-09-23,8.005351066589355,8.005351066589355,7.71822484560094,7.752406662759357,22340300
2011-09-26,7.902808666229248,7.964335173436024,7.725063684616428,7.92331750196484,18025300
2011-09-27,8.217278480529785,8.312986794010119,8.02586054964114,8.039533538403466,18203400
2011-09-28,8.046367645263672,8.203603057591556,8.046367645263672,8.162584755439529,11587300
2011-09-29,8.073714256286621,8.196767878530853,7.950659982078491,8.169422556702813,10301800
2011-09-30,7.813933849334717,8.066878254656466,7.77975203197471,8.005351113801241,15664200
2011-10-03,7.731898784637451,7.97117023026016,7.731898784637451,7.7592441113361605,15931500
2011-10-04,8.025857925415039,8.032694417560865,7.697714125980697,7.697714125980697,19700000
2011-10-05,8.080550193786621,8.080550193786621,7.882296445186635,7.971168905174754,11445900
2011-10-06,8.087387084960938,8.094223578826297,7.895969820478461,8.025859944100585,16134800
2011-10-07,8.066875457763672,8.121566085792141,7.936984727223274,8.080547788788934,16618600
2011-10-10,8.217278480529785,8.230950817328123,8.1352418518838,8.176260166206793,11210000
2011-10-11,8.107895851135254,8.217277796233084,8.101060009287336,8.148914162042432,8253000
2011-10-12,8.31298542022705,8.354003727771461,8.17625881501882,8.189931149557703,10920200
2011-10-13,8.319822311401367,8.326658804979727,8.162586218918657,8.21044102200326,14678500
2011-10-14,8.408695220947266,8.429204050813347,8.31982275557565,8.401858727003923,9567900
2011-10-17,8.210442543029785,8.354005674951583,8.162587731079832,8.333496190417018,9357900
2011-10-18,8.34716796875,8.374513292196983,8.162586546509907,8.20360485766235,8859600
2011-10-19,8.278801918029785,8.401856163610505,8.244620762669582,8.285638409887325,8569800
2011-10-20,8.073714256286621,8.230949693806878,7.957496475526476,8.217277358874806,13372900
2011-10-21,8.32665729522705,8.340329627940852,8.183094215931282,8.183094215931282,7230000
2011-10-24,8.531749725341797,8.538586219984861,8.312987112475806,8.312987112475806,7181400
2011-10-25,8.333495140075684,8.449712929934176,8.326659298056441,8.422367605965352,10456100
2011-10-26,8.374512672424316,8.497566944810831,8.28564021480782,8.429203315270792,16953200
2011-10-27,8.85305404663086,8.928254151877812,8.641128018303732,8.675309173091907,29647900
2011-10-28,8.709492683410645,8.791528644483131,8.688983856133488,8.777856310286316,13080000
2011-10-31,8.627456665039062,8.716329118601646,8.579602517722234,8.634293158073998,8923100
2011-11-01,8.511239051818848,8.57960267952979,8.3540036208331,8.436039582907908,14767400
2011-11-02,8.695817947387695,8.702653786616079,8.552254892172673,8.606945517781854,11367900
2011-11-03,8.818875312805176,8.839384795181068,8.634294535169886,8.805202976518544,12036400
2011-11-04,8.873565673828125,8.928256973091168,8.777857367036674,8.784693860940047,9961200
2011-11-07,8.887240409851074,8.89407690509926,8.750513764707717,8.839386247041917,7639100
2011-11-08,8.839385032653809,8.873566200270657,8.702657754330492,8.853057369307752,7545200
2011-11-09,8.531749725341797,8.654804021060922,8.49073206141143,8.579604535879241,11188800
2011-11-10,8.661640167236328,8.716330818252558,8.565931201975932,8.600113021852072,15910900
2011-11-11,8.85305404663086,8.90090883686903,8.675309173091907,8.682145664835037,12454400
2011-11-14,8.873565673828125,8.948765802837343,8.839384508239146,8.880402167731498,9046900
2011-11-15,8.941929817199707,8.941929817199707,8.791530202596391,8.85305734729611,10189200
2011-11-16,8.709492683410645,8.900910577876978,8.702656190330304,8.853055778278462,12697300
2011-11-17,8.688984870910645,8.79836616511515,8.620621236050859,8.79836616511515,13148200
2011-11-18,8.654800415039062,8.695818713843172,8.531746170590477,8.695818713843172,11364900
2011-11-21,8.586440086364746,8.627457745784847,8.456549310285233,8.545421774980705,15051900
2011-11-22,8.586440086364746,8.641130733567508,8.531748787198044,8.586440086364746,16107200
2011-11-23,8.340332984924316,8.48389612200424,8.299315318309514,8.442878455389437,11899800
2011-11-25,8.251458168029785,8.340330623147436,8.203604019875616,8.224112847375421,5505000
2011-11-28,8.57960319519043,8.600112023950809,8.449712425125576,8.449712425125576,11545800
2011-11-29,8.477056503295898,8.579601935975173,8.470220662688332,8.56592895083241,9364300
2011-11-30,8.832547187805176,8.85989250889581,8.668475261261372,8.730002396706269,18986100
2011-12-01,9.030802726745605,9.071821042530287,8.846221283660556,8.853057778285338,11239500
2011-12-02,8.96927547454834,9.133347431847417,8.948766642876956,9.05131145319788,8691500
2011-12-05,9.037640571594238,9.09233123283526,8.969276919060908,9.071822397860904,15855000
2011-12-06,8.846219062805176,8.97610982021074,8.832546728952082,8.921419180870664,13573800
2011-12-07,9.037640571594238,9.07865824154295,8.791531944045534,8.805204935337844,11695100
2011-12-08,8.846219062805176,9.030800459550813,8.82571023604361,8.921419180870664,9011500
2011-12-09,8.941929817199707,9.017129298519375,8.69582189036481,8.771021371684478,13774300
2011-12-12,8.839385032653809,8.84622087499879,8.695821911985512,8.80520321307298,9816300
2011-12-13,8.695817947387695,8.90774395863235,8.613782008973923,8.846216841831101,12554400
2011-12-14,8.57960319519043,8.75051162277604,8.572766701615667,8.647966175046328,9798500
2011-12-15,8.54542350769043,8.675313658143132,8.497569344675867,8.675313658143132,8199400
2011-12-16,8.723166465759277,8.750511788612657,8.49756738922791,8.55225803493467,13528100
2011-12-19,8.422369003295898,8.716331773704226,8.415533160142541,8.66164111669301,10443300
2011-12-20,8.654800415039062,8.750509344272823,8.58643745298387,8.63429159161888,22957200
2011-12-21,8.688984870910645,8.853056812217403,8.559094747033779,8.79836616511515,16766200
2011-12-22,8.82571029663086,8.839383282541664,8.716329017199824,8.743674337057582,5828300
2011-12-23,8.832547187805176,8.85989250889581,8.72316590344264,8.812038359978171,3709400
2011-12-27,8.900910377502441,8.996618670617188,8.798364939497406,8.825710259239312,4506200
2011-12-28,8.832547187805176,8.94192847216771,8.818874201277918,8.85989250889581,6138400
2011-12-29,8.900910377502441,8.921419204317909,8.812037925350284,8.866728564834096,3996700
2011-12-30,8.82571029663086,8.955601054928104,8.805201469728503,8.914582749159539,4183200
2012-01-03,9.064982414245605,9.126509547458742,8.928255813751887,8.962436974902422,8910500
2012-01-04,8.982945442199707,9.030799583991728,8.914581823670717,8.989781282481578,7386600
2012-01-05,9.064982414245605,9.078654748313047,8.982946453949374,9.01712761509991,10306100
2012-01-06,8.989781379699707,9.071817983607177,8.948763729709764,9.071817983607177,7775800
2012-01-09,9.147021293640137,9.153857788837524,8.976112825489828,8.989785163920539,7543100
2012-01-10,9.413637161254883,9.447818327586084,9.201710409396059,9.249564563830909,15501300
2012-01-11,9.3384370803833,9.365782404772377,9.283746431605147,9.304255261905965,11564800
2012-01-12,9.454654693603516,9.557199495136382,9.365782228025191,9.365782228025191,12716100
2012-01-13,9.39996337890625,9.434145194313235,9.29058209117502,9.406799872380427,9564100
2012-01-17,9.20170783996582,9.393125056218967,9.174362523358228,9.372616231754217,13523900
2012-01-18,9.454654693603516,9.529854171263354,9.311091580279136,9.311091580279136,14004200
2012-01-19,9.74862003326416,9.755456529060089,9.482002564900052,9.48883906069598,14215100
2012-01-20,9.550363540649414,9.74861729938466,9.536690552891978,9.707598988076292,14399700
2012-01-23,9.577706336975098,9.673414618167289,9.488833895893944,9.584542829049903,9998400
2012-01-24,9.523015022277832,9.598214473823687,9.468324393523806,9.495669707900818,9240200
2012-01-25,9.680253982543945,9.687090476647258,9.502509047641583,9.584545672953412,9296200
2012-01-26,9.728106498718262,9.86483374989807,9.693925337887162,9.721270657730352,13756900
2012-01-27,9.646071434020996,9.700762078780839,9.564035466881233,9.60505377643307,11038700
2012-01-30,9.557199478149414,9.618726619745356,9.468327664692998,9.618726619745356,9843400
2012-01-31,9.625561714172363,9.700761180764825,9.564034581522234,9.652907034020881,7117600
2012-02-01,9.700761795043945,9.755453090168038,9.63923531046164,9.63923531046164,9918300
2012-02-02,9.509345054626465,9.721271797225432,9.502508560873354,9.700762315966097,11380900
2012-02-03,9.605053901672363,9.611890395347462,9.43414547157842,9.440981965253519,11174500
2012-02-06,9.564038276672363,9.598220102680422,9.502511120250677,9.577711267861229,9070400
2012-02-07,9.605053901672363,9.66658104082041,9.488836117051369,9.52985377517412,6824400
2012-02-08,9.700761795043945,9.748616596782039,9.58454466730144,9.598217002109545,6962600
2012-02-09,9.762290954589844,9.789636281836605,9.618727823553344,9.707600300096324,9101100
2012-02-10,9.4614896774292,9.632398087348184,9.427307865052633,9.625561594480102,8965700
2012-02-13,9.646071434020996,9.680253249986876,9.564035466881233,9.632399098812991,13300700
2012-02-14,9.693924903869629,9.70759723719716,9.598215962721625,9.605052455367302,10985800
2012-02-15,9.789633750915527,9.8853426975175,9.74177960359647,9.77596141680888,12026600
2012-02-16,9.933196067810059,9.967377878348588,9.775960652082158,9.789632985119283,7762500
2012-02-17,9.994725227355957,10.097270679809201,9.94687107405614,10.001561721245627,7889600
2012-02-21,9.830652236938477,10.028905974839324,9.796470423100978,9.967378840324601,9565000
2012-02-22,9.899015426635742,9.912688413251859,9.775961806910127,9.851161277407108,7314500
2012-02-23,9.666580200195312,9.79647030890708,9.639234879836842,9.79647030890708,9306400
2012-02-24,9.82381534576416,9.844324172450191,9.707597574603575,9.707597574603575,7352500
2012-02-27,9.83749008178711,9.87850774245691,9.693926965514887,9.769126444718829,5314700
2012-02-28,10.04257869720459,10.04257869720459,9.878506766802099,9.878506766802099,7511800
2012-02-29,9.926360130310059,10.117777354706673,9.905850653008999,10.076759052068356,10514800
2012-03-01,10.008397102355957,10.035742422910323,9.864834006454569,10.015232943521646,6178400
2012-03-02,9.974214553833008,10.008396364998625,9.90585093150177,9.94003274266739,6143400
2012-03-05,9.796469688415527,9.919523948216531,9.728106065867452,9.8648333109636,6702200
2012-03-06,9.680253982543945,9.80330826854773,9.63923632185199,9.72810813733921,7497600
2012-03-07,9.844324111938477,9.878505924180981,9.71443400777357,9.755452312857344,9138800
2012-03-08,9.987887382507324,9.994723875472294,9.8853425958882,9.912687915784225,5385700
2012-03-09,9.98105239868164,10.028906549618444,9.919525260640658,10.015233562514267,5586600
2012-03-12,9.844324111938477,9.981051360908495,9.803306458818545,9.981051360908495,7423400
2012-03-13,10.165632247924805,10.165632247924805,9.946869689615015,9.981051502341883,6853900
2012-03-14,10.124615669250488,10.329705263460307,10.117779175586449,10.2066516373272,6642900
2012-03-15,10.21348762512207,10.268178923252774,10.11777932031218,10.20665178332417,7049200
2012-03-16,10.110942840576172,10.206651797482758,10.090434011226163,10.179306474361438,5240700
2012-03-19,10.363885879516602,10.439085997183845,10.158795657095519,10.254504601415716,7112900
2012-03-20,10.21348762512207,10.30919658189589,10.145124643395567,10.302360088134062,5302400
2012-03-21,10.398070335388184,10.548469956994523,10.35021617704417,10.466433977563067,7137700
2012-03-22,10.27501392364502,10.370722872581375,10.240832109598902,10.28185041684702,6137600
2012-03-23,10.247668266296387,10.370722532036107,10.227159439327718,10.370722532036107,6650100
2012-03-26,10.514286994934082,10.52795933070698,10.240833107872795,10.247669601741213,9689000
2012-03-27,10.507450103759766,10.603159058406877,10.493777768503845,10.54846841345536,5885600
2012-03-28,10.377558708190918,10.521121796516383,10.336540403542,10.445921679987338,10838900
2012-03-29,10.309194564819336,10.322867549667764,10.227158611620165,10.275012754662065,7107500
2012-03-30,10.445921897888184,10.53479434984485,10.350213604983965,10.391231258524673,7648300
2012-04-02,10.52795696258545,10.609993566625567,10.343376233404662,10.439085170142272,7762700
2012-04-03,10.404905319213867,10.589486083142647,10.370723503089598,10.534795438129386,8125600
2012-04-04,10.25450325012207,10.350212181830162,10.145121986434969,10.316030373937004,6057300
2012-04-05,10.418577194213867,10.466431995459281,10.247668773106827,10.275014094405398,8314700
2012-04-09,10.158797264099121,10.322869859168671,10.145124928155628,10.247669729605642,8027100
2012-04-10,9.994725227355957,10.24766963359832,9.981052891540555,10.158797168924417,11512600
2012-04-11,10.110942840576172,10.179306474361438,10.097270504997477,10.097270504997477,6097900
2012-04-12,10.199814796447754,10.254505439970485,10.138287659493708,10.145124152925025,7144700
2012-04-13,10.322867393493652,10.411739185808699,10.220321964573243,10.295522076174302,9421500
2012-04-16,10.322867393493652,10.48010280508897,10.281849091532731,10.432248662771055,6344600
2012-04-17,10.398070335388184,10.425415661865335,10.261343703002423,10.35705201969045,11083600
2012-04-18,10.445921897888184,10.500612537251694,10.240831674293096,10.37072243175432,6028300
2012-04-19,10.42541217803955,10.562138764735836,10.350212718347542,10.49377579736959,7294800
2012-04-20,10.329705238342285,10.507450161391574,10.288687580385629,10.493777826060661,6731400
2012-04-23,10.179305076599121,10.206650395965543,10.076759640002159,10.179305076599121,7086600
2012-04-24,10.158797264099121,10.295524535317737,10.110943110350973,10.227160899708428,9714900
2012-04-25,10.192978858947754,10.281851322510326,10.158797041890775,10.281851322510326,10077400
2012-04-26,10.815086364746094,10.897122341428553,10.35705167262937,10.425415312513412,19367100
2012-04-27,11.04068374633789,11.04068374633789,10.698866904012087,10.780903519898501,15868000
2012-04-30,10.651013374328613,10.985993742823768,10.651013374328613,10.985993742823768,14862000
2012-05-01,10.616830825805664,10.767230417359944,10.609994984525287,10.67152146783197,9316000
2012-05-02,11.006503105163574,11.027011282161023,10.630504430397629,10.705703904565251,13476100
2012-05-03,10.733049392700195,11.013339768659966,10.705704069675331,10.965485616357435,9513700
2012-05-04,10.555304527282715,10.74672244151288,10.555304527282715,10.733049453940469,9666400
2012-05-07,10.541632652282715,10.596323301034161,10.41857836660998,10.466433173240466,8319800
2012-05-08,10.363885879516602,10.480103650489754,10.172468642840052,10.404904184786357,13955300
2012-05-09,10.343376159667969,10.45959392060521,10.240830731330751,10.281849033058396,11156700
2012-05-10,10.521120071411133,10.562137717370721,10.363884023329438,10.486938265135658,7212800
2012-05-11,10.521120071411133,10.616828346625992,10.391229337957073,10.391229337957073,7900500
2012-05-14,10.309194564819336,10.439085313024206,10.309194564819336,10.35021286740082,8117100
2012-05-15,10.110942840576172,10.37072373621068,10.076761023683538,10.357050748668055,16526100
2012-05-16,10.199814796447754,10.261341933401802,10.056251694209612,10.179305968117704,14335800
2012-05-17,10.04941463470459,10.20665071494841,10.028905807529782,10.13145059536768,11276300
2012-05-18,9.762290954589844,10.131453198403124,9.762290954589844,10.008399551774716,12673100
2012-05-21,9.857999801635742,9.905853960723173,9.803309147831818,9.83065447473378,18255500
2012-05-22,9.844324111938477,9.926360722106024,9.782797632258578,9.837488271061048,13708400
2012-05-23,9.625561714172363,9.652907034020881,9.475162129023587,9.584544060381512,12717800
2012-05-24,9.543526649475098,9.71443507754452,9.502508339874314,9.673416767943737,10795800
2012-05-25,9.557199478149414,9.639236101586633,9.502508830500567,9.523018312341845,6457500
2012-05-29,9.673418998718262,9.803309799104762,9.605056002903739,9.748619141667518,13769800
2012-05-30,9.523015022277832,9.56403266786149,9.440979079146793,9.543523845069661,10371800
2012-05-31,9.38629150390625,9.59821826296437,9.338437347845764,9.56403644350803,23792400
2012-06-01,8.92825698852539,9.181201395711973,8.914584000695008,9.1606919139664,20047900
2012-06-04,8.900910377502441,9.010291656470066,8.798364939497406,8.935091538206937,13534100
2012-06-05,9.030802726745605,9.071821042530287,8.907748431355573,8.928257915229919,12895100
2012-06-06,9.229053497314453,9.242726482104949,8.976109146364454,9.023963289203595,12973900
2012-06-07,9.256400108337402,9.372617887440652,9.222218293548702,9.324763737914804,11723700
2012-06-08,9.20170783996582,9.29058028193144,9.037635940320266,9.085490081392608,9304500
2012-06-11,9.167526245117188,9.49567070402852,9.140180927871558,9.420470592630199,10415400
2012-06-12,9.365781784057617,9.399963600269562,9.167528032385034,9.194873354961807,17728000
2012-06-13,9.263236999511719,9.365781796317874,9.235891676899149,9.365781796317874,11660300
2012-06-14,9.208545684814453,9.28374515354095,9.092327909169224,9.208545684814453,12390800
2012-06-15,9.34527587890625,9.358948218490246,9.18803973592351,9.194876231697569,6615300
2012-06-18,9.543526649475098,9.550363143069214,9.290582254168022,9.365781727811559,12021400
2012-06-19,9.646071434020996,9.680253249986876,9.488835993327427,9.53669014450131,13003500
2012-06-20,9.659745216369629,9.707599371482798,9.57087274832805,9.61872690344122,5594700
2012-06-21,9.28374195098877,9.598213355671668,9.24956014900861,9.564031553691509,12836500
2012-06-22,9.454654693603516,9.495673005395032,9.35210989207065,9.379455215943677,8114800
2012-06-25,9.147021293640137,9.35894742904664,9.126512460012037,9.317929761790444,14658900
2012-06-26,9.099164009094238,9.208545286865435,9.010291557914181,9.153854647979836,15803600
2012-06-27,9.256400108337402,9.331599579301432,9.160691157321818,9.222218293548702,11644700
2012-06-28,9.18803882598877,9.24273013480078,9.106002840716842,9.18803882598877,11919300
2012-06-29,9.543526649475098,9.62556261671275,9.406800037412342,9.447817695049213,12805700
2012-07-02,9.755453109741211,9.755453109741211,9.584544686531707,9.721271294706531,10545300
2012-07-03,9.871668815612793,9.871668815612793,9.762287544830304,9.810142339770493,5737000
