datetime,portfolio_value,cash,positions,return
2023-08-28 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-28 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-28 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-28 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-28 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-28 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-28 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-29 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-30 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-08-31 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-01 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-05 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-06 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-07 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-08 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-11 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-12 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-13 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-14 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 18:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 19:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-15 20:00:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-18 12:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-18 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-18 13:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-18 14:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-18 15:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-18 16:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
2023-09-18 17:30:00+00:00,98690.02102573455,98690.02102573455,[],0.0
